"symbol","exchange","valid_from","multiplier","swap_funding_period","swap_funding_base_rate_bps","swap_funding_floor","swap_funding_cap","swap_funding_payment_frequency","swap_funding_clamp_range_high","swap_funding_clamp_range_low","swap_impact_notional"
PSWP-PIPPIN/USDT,okex,2026-01-14 15:08:01.325443000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 16:01:54.714413000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 16:01:54.714413000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 16:01:54.714413000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-AVAX/USDT,okex,2026-01-14 16:04:06.093469000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-AVAX/USDT,okex,2026-01-14 16:04:06.093469000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BTC/USDT,okex,2026-01-14 16:04:06.093469000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-KAITO/USDT,okex,2026-01-14 16:04:06.093469000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-KAITO/USDT,okex,2026-01-14 16:04:06.093469000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,okex,2026-01-14 16:04:06.093469000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 16:04:06.093469000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,okex,2026-01-14 16:04:06.093469000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,okex,2026-01-14 16:04:06.093469000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BTC/USDT,okex,2026-01-14 16:04:06.093469000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-AVAX/USDT,kusw,2026-01-14 16:04:52.358792000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-14 16:04:52.358792000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-BTC/USDT,kusw,2026-01-14 16:04:52.358792000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 16:04:52.358792000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 16:04:52.358792000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BTC/USDT,kusw,2026-01-14 16:04:52.358792000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 16:04:52.358792000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 16:04:52.358792000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-AVAX/USDT,okex,2026-01-14 16:07:34.114510000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BERA/USDT,okex,2026-01-14 16:07:34.114510000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BTC/USDT,okex,2026-01-14 16:07:34.114510000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-KAITO/USDT,okex,2026-01-14 16:07:34.114510000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,okex,2026-01-14 16:07:34.114510000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-AVAX/USDT,kusw,2026-01-14 16:07:56.393056000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-14 16:07:56.393056000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 16:07:56.393056000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 16:07:56.393056000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BTC/USDT,kusw,2026-01-14 16:07:56.393056000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-BTC/USDT,kusw,2026-01-14 16:07:56.393056000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 17:02:19.876672000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 17:02:19.876672000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 17:02:52.210248000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 17:05:47.041361000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 18:02:35.944246000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 18:04:17.656202000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 18:04:17.656202000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 18:07:48.235421000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 19:02:16.683051000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 19:02:16.683051000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 19:03:07.836480000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 19:05:44.288762000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 20:01:31.255067000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 20:01:31.255067000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-14 20:01:31.255067000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-KAITO/USDT,okex,2026-01-14 20:01:31.255067000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,kusw,2026-01-14 20:02:19.951029000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 20:02:19.951029000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 20:02:19.951029000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 20:02:19.951029000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 20:02:19.951029000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 20:04:46.627464000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 20:04:46.627464000 +0800,0.1,240,1,-60.000,60.000,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 20:04:46.627464000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-14 20:04:46.627464000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,okex,2026-01-14 20:05:01.606407000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,okex,2026-01-14 20:05:01.606407000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-14 20:05:01.606407000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,okex,2026-01-14 20:05:01.606407000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,okex,2026-01-14 20:08:21.410684000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 21:02:22.788990000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 21:03:42.032070000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 21:03:42.032070000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 21:07:07.465197000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 22:01:49.266690000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 22:01:49.266690000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 22:02:27.877670000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 22:05:13.229499000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-14 23:01:49.495135000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-14 23:03:11.473118000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 23:03:11.473118000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-14 23:06:39.871852000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,kusw,2026-01-14 23:12:26.840604000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 23:12:26.840604000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 23:15:14.966156000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-14 23:15:14.966156000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,okex,2026-01-15 00:01:37.793543000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,okex,2026-01-15 00:01:37.793543000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-15 00:01:37.793543000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,okex,2026-01-15 00:01:37.793543000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-15 00:02:47.724109000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-BTC/USDT,kusw,2026-01-15 00:02:47.724109000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-BTC/USDT,kusw,2026-01-15 00:02:47.724109000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 00:02:47.724109000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 00:02:47.724109000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-AVAX/USDT,kusw,2026-01-15 00:02:47.724109000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-15 00:02:47.724109000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-BERA/USDT,kusw,2026-01-15 00:02:47.724109000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-15 00:02:47.724109000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-15 00:05:03.797018000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-15 00:05:03.797018000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BERA/USDT,okex,2026-01-15 00:05:03.797018000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,okex,2026-01-15 00:05:03.797018000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BTC/USDT,okex,2026-01-15 00:05:03.797018000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-BTC/USDT,okex,2026-01-15 00:05:03.797018000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-AVAX/USDT,okex,2026-01-15 00:05:03.797018000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-AVAX/USDT,okex,2026-01-15 00:05:03.797018000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BTC/USDT,kusw,2026-01-15 00:05:22.015906000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-BTC/USDT,kusw,2026-01-15 00:05:22.015906000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 00:05:22.015906000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 00:05:22.015906000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-15 00:05:22.015906000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-15 00:05:22.015906000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-AVAX/USDT,kusw,2026-01-15 00:05:22.015906000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-15 00:05:22.015906000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-BTC/USDT,okex,2026-01-15 00:08:33.857228000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-BERA/USDT,okex,2026-01-15 00:08:33.857228000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-AVAX/USDT,okex,2026-01-15 00:08:33.857228000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,kusw,2026-01-15 01:02:46.678172000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-15 01:03:09.771807000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 01:03:09.771807000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 01:06:38.537068000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 02:01:17.963953000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 02:01:17.963953000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-15 02:01:56.407810000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-15 02:04:47.962781000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 03:02:36.784189000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 03:02:36.784189000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-15 03:03:41.073359000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-15 03:06:06.044118000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-15 04:02:58.565233000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 04:02:58.565233000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 04:02:58.565233000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-15 04:02:58.565233000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-15 04:02:58.565233000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-15 04:04:04.143005000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-15 04:04:04.143005000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-KAITO/USDT,okex,2026-01-15 04:04:04.143005000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BERA/USDT,okex,2026-01-15 04:04:04.143005000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,okex,2026-01-15 04:04:04.143005000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 04:04:04.143005000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,kusw,2026-01-15 04:05:45.017529000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-15 04:05:45.017529000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 04:05:45.017529000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 04:05:45.017529000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,okex,2026-01-15 04:07:31.222782000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,okex,2026-01-15 04:07:31.222782000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,okex,2026-01-15 04:07:31.222782000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-15 05:00:43.455984000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-15 05:01:55.333480000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 05:01:55.333480000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 05:05:21.477962000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-15 06:00:48.127801000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-15 06:03:15.287279000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 06:03:15.287279000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 06:06:39.381663000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 07:01:20.955692000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 07:01:20.955692000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-15 07:01:57.073646000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-15 07:04:49.657860000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-15 08:02:46.062803000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 08:02:46.062803000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BTC/USDT,kusw,2026-01-15 08:02:46.062803000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 08:02:46.062803000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BTC/USDT,kusw,2026-01-15 08:02:46.062803000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-15 08:02:46.062803000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-15 08:02:46.062803000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-BERA/USDT,kusw,2026-01-15 08:02:46.062803000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-15 08:02:46.062803000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,okex,2026-01-15 08:02:53.266161000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BERA/USDT,okex,2026-01-15 08:02:53.266161000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BTC/USDT,okex,2026-01-15 08:02:53.266161000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-BTC/USDT,okex,2026-01-15 08:02:53.266161000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-KAITO/USDT,okex,2026-01-15 08:02:53.266161000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-KAITO/USDT,okex,2026-01-15 08:02:53.266161000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,okex,2026-01-15 08:02:53.266161000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 08:02:53.266161000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-AVAX/USDT,okex,2026-01-15 08:02:53.266161000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-AVAX/USDT,okex,2026-01-15 08:02:53.266161000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-BTC/USDT,kusw,2026-01-15 08:05:22.815003000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 08:05:22.815003000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 08:05:22.815003000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BTC/USDT,kusw,2026-01-15 08:05:22.815003000 +0800,0.001,480,2,-30.000,30.000,1,,,
PSWP-BERA/USDT,kusw,2026-01-15 08:05:22.815003000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-15 08:05:22.815003000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-AVAX/USDT,kusw,2026-01-15 08:05:22.815003000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-AVAX/USDT,kusw,2026-01-15 08:05:22.815003000 +0800,0.1,480,2,-52.50000,52.50000,1,,,
PSWP-BERA/USDT,okex,2026-01-15 08:06:21.669825000 +0800,0.1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-BTC/USDT,okex,2026-01-15 08:06:21.669825000 +0800,0.01,480,1,-37.50000,37.50000,1,5.0000,-5.0000,20000
PSWP-KAITO/USDT,okex,2026-01-15 08:06:21.669825000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,okex,2026-01-15 08:06:21.669825000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-AVAX/USDT,okex,2026-01-15 08:06:21.669825000 +0800,1,480,1,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-PIPPIN/USDT,kusw,2026-01-15 09:00:45.358148000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-15 09:04:07.416400000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 09:04:07.416400000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 09:07:32.963495000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-15 10:01:55.149854000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-15 10:02:19.236893000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 10:02:19.236893000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 10:05:46.207549000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-15 11:01:56.512311000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-15 11:03:59.399967000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 11:03:59.399967000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,okex,2026-01-15 11:07:26.975279000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-PIPPIN/USDT,kusw,2026-01-15 12:01:56.070012000 +0800,10.0,60,0.25,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 12:01:56.070012000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-KAITO/USDT,kusw,2026-01-15 12:01:56.070012000 +0800,1.0,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-15 12:01:56.070012000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-BERA/USDT,kusw,2026-01-15 12:01:56.070012000 +0800,0.1,240,1,-200.00,200.00,1,,,
PSWP-PIPPIN/USDT,okex,2026-01-15 12:02:04.973008000 +0800,10,60,0.125,-150.000,150.000,1,5.0000,-5.0000,4000
PSWP-KAITO/USDT,okex,2026-01-15 12:02:04.973008000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
PSWP-KAITO/USDT,okex,2026-01-15 12:02:04.973008000 +0800,1,240,0.5,-150.000,150.000,1,5.0000,-5.0000,10000
